date,rain,precipitation,apparent_temperature,wind_speed_100m,wind_direction_100m
2022-08-11 18:00:00+00:00,0.0,0.0,36.094833,6.6068144,182.60251
2022-08-11 19:00:00+00:00,0.0,0.0,35.962486,6.0033326,181.9091
2022-08-11 20:00:00+00:00,0.0,0.0,35.864727,5.5,180.0
2022-08-11 21:00:00+00:00,0.0,0.0,35.85581,5.346027,187.52373
2022-08-11 22:00:00+00:00,0.0,0.0,36.794518,4.785394,190.84026
2022-08-11 23:00:00+00:00,0.0,0.0,38.78742,1.421267,230.71062
2022-08-12 00:00:00+00:00,0.0,0.0,40.925518,1.5033296,183.814
2022-08-12 01:00:00+00:00,0.0,0.0,42.1398,1.8027756,183.17976
2022-08-12 02:00:00+00:00,0.0,0.0,43.632652,2.1377556,169.21574
2022-08-12 03:00:00+00:00,0.0,0.0,45.1553,2.828427,171.86998
2022-08-12 04:00:00+00:00,0.0,0.0,45.47984,3.901282,181.46877
2022-08-12 05:00:00+00:00,0.7,0.7,42.45954,4.464303,195.59286
2022-08-12 06:00:00+00:00,0.3,0.3,43.240868,0.50990194,191.30989
2022-08-12 07:00:00+00:00,0.0,0.0,43.76931,2.158703,193.39252
2022-08-12 08:00:00+00:00,0.3,0.3,41.521286,3.0,233.13002
2022-08-12 09:00:00+00:00,0.0,0.0,41.005077,2.9732137,160.34608
2022-08-12 10:00:00+00:00,0.0,0.0,37.98248,6.26099,153.43501
2022-08-12 11:00:00+00:00,0.0,0.0,37.45157,6.400781,151.03244
2022-08-12 12:00:00+00:00,0.0,0.0,37.825172,4.753946,165.37909
2022-08-12 13:00:00+00:00,0.0,0.0,37.104416,5.0921507,160.49747
2022-08-12 14:00:00+00:00,0.0,0.0,36.57926,5.597321,161.24126
2022-08-12 15:00:00+00:00,0.0,0.0,36.064114,6.0728908,162.75845
2022-08-12 16:00:00+00:00,0.0,0.0,36.101192,6.0876927,165.73546
2022-08-12 17:00:00+00:00,0.0,0.0,36.149937,6.395311,170.09589
2022-08-12 18:00:00+00:00,0.0,0.0,35.86491,6.1983867,169.7779
2022-08-12 19:00:00+00:00,0.0,0.0,35.521233,6.363961,171.86998
2022-08-12 20:00:00+00:00,0.0,0.0,35.31828,6.576473,171.25392
2022-08-12 21:00:00+00:00,0.0,0.0,35.261936,6.395311,170.09589
2022-08-12 22:00:00+00:00,0.0,0.0,35.763573,6.6753273,171.38443
2022-08-12 23:00:00+00:00,0.0,0.0,37.068916,5.346027,172.47627
2022-08-13 00:00:00+00:00,0.0,0.0,39.19692,5.001,178.85426
2022-08-13 01:00:00+00:00,0.0,0.0,40.54959,4.707441,192.26476
2022-08-13 02:00:00+00:00,0.0,0.0,42.734043,4.2720017,196.31393
2022-08-13 03:00:00+00:00,0.0,0.0,44.710827,3.7161808,203.80595
2022-08-13 04:00:00+00:00,0.2,0.2,45.954727,3.4205263,217.87505
2022-08-13 05:00:00+00:00,1.1,1.1,45.528214,2.9832866,219.55963
2022-08-13 06:00:00+00:00,0.0,0.0,42.759357,3.9319208,187.30566
2022-08-13 07:00:00+00:00,0.5,0.5,39.330605,6.6370173,210.81564
2022-08-13 08:00:00+00:00,0.0,0.0,41.79764,1.2041595,175.23645
2022-08-13 09:00:00+00:00,0.0,0.0,41.639446,2.6,180.0
2022-08-13 10:00:00+00:00,0.0,0.0,40.86352,4.3011627,181.33218
2022-08-13 11:00:00+00:00,0.0,0.0,38.90032,5.656854,171.86998
2022-08-13 12:00:00+00:00,0.0,0.0,38.71311,4.588028,159.59003
2022-08-13 13:00:00+00:00,0.0,0.0,38.401066,4.7010636,150.70874
2022-08-13 14:00:00+00:00,0.0,0.0,37.377274,5.636488,154.7989
2022-08-13 15:00:00+00:00,0.0,0.0,36.581505,6.735726,161.83395
2022-08-13 16:00:00+00:00,0.0,0.0,35.981472,6.7446275,164.5213
2022-08-13 17:00:00+00:00,0.0,0.0,35.503674,7.0830784,166.94475
2022-08-13 18:00:00+00:00,0.0,0.0,35.326073,7.531268,169.28693
2022-08-13 19:00:00+00:00,0.0,0.0,35.19253,6.9720874,171.75377
2022-08-13 20:00:00+00:00,0.0,0.0,34.637207,7.5538073,173.15732
2022-08-13 21:00:00+00:00,0.0,0.0,34.271507,7.7781744,171.86998
2022-08-13 22:00:00+00:00,0.0,0.0,34.26596,7.5802374,171.65619
2022-08-13 23:00:00+00:00,0.0,0.0,35.558838,5.9135437,176.12155
2022-08-14 00:00:00+00:00,0.0,0.0,37.555553,5.021952,167.34744
2022-08-14 01:00:00+00:00,0.0,0.0,39.2761,4.7169905,175.13557
2022-08-14 02:00:00+00:00,0.0,0.0,41.791126,4.304649,177.33705
2022-08-14 03:00:00+00:00,0.0,0.0,43.671223,4.304649,177.33705
2022-08-14 04:00:00+00:00,0.0,0.0,44.8266,4.2107005,184.08554
2022-08-14 05:00:00+00:00,0.0,0.0,45.157303,4.3104525,183.99083
2022-08-14 06:00:00+00:00,0.0,0.0,44.712162,4.7010636,181.21884
2022-08-14 07:00:00+00:00,0.0,0.0,43.446655,5.323533,174.61078
2022-08-14 08:00:00+00:00,0.0,0.0,41.34594,6.063827,166.65126
2022-08-14 09:00:00+00:00,0.0,0.0,39.81079,6.1351447,160.9743
2022-08-14 10:00:00+00:00,0.0,0.0,38.377357,6.6730804,160.75038
2022-08-14 11:00:00+00:00,0.0,0.0,37.184963,7.1175838,155.95578
2022-08-14 12:00:00+00:00,0.0,0.0,35.709736,7.4686007,153.77809
2022-08-14 13:00:00+00:00,0.0,0.0,35.3681,7.970571,156.32945
2022-08-14 14:00:00+00:00,0.0,0.0,34.98226,8.321659,159.60504
2022-08-14 15:00:00+00:00,0.0,0.0,34.38924,9.075792,161.36533
2022-08-14 16:00:00+00:00,0.0,0.0,33.83966,10.043904,167.34744
2022-08-14 17:00:00+00:00,0.0,0.0,33.502575,10.127191,170.9098
2022-08-14 18:00:00+00:00,0.0,0.0,33.357826,10.071743,173.15732
2022-08-14 19:00:00+00:00,0.0,0.0,32.96145,10.11237,177.16595
